Type,Text,C3,C4,C5
ham,I am 6 ft. We will be a good combination!,,,
ham,"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit",,,
ham,I'm really not up to it still tonight babe,,,
ham,How much for an eighth?,,,
spam,FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline,,,
spam,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. �1.50 increments. Help08718728876",,,
spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ ,,,
ham,I wont do anything de.,,,
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",,,
ham,Dont let studying stress you out. L8r.,,,
ham,Shuhui say change 2 suntec steamboat? U noe where? Where r u now?,,,
ham,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,,,
ham,"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with",,,
ham,I dunno lei... Like dun haf...,,,
ham,"\CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUND��S LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.\""""",,,
ham,I absolutely LOVE South Park! I only recently started watching the office.,,,
spam,Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186 ,,,
ham,Sorry i'm not free...,,,
ham,I wont get concentration dear you know you are my mind and everything :-),,,
ham,Wrong phone! This phone! I answer this one but assume the other is people i don't well,,,
ham,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,,,
ham,Are you willing to go for apps class.,,,
ham,"Madam,regret disturbance.might receive a reference check from DLF Premarica.kindly be informed.Rgds,Rakhesh,Kerala.",,,
ham,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,,,
ham,Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss,,,
ham,Just finished eating. Got u a plate. NOT leftovers this time.,,,
ham,Call him and say you not coming today ok and tell them not to fool me like this ok,,,
ham,I jokin oni lar.. �� busy then i wun disturb �_.,,,
ham,"It's that time of the week again, ryan",,,
ham,"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?",,,
ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",,,
ham,We can make a baby in yo tho,,,
ham,"That's fine, have him give me a call if he knows what he wants or has any questions",,,
spam,Ringtone Club: Gr8 new polys direct to your mobile every week !,,,
ham,What does the dance river do?,,,
ham,Just sleeping..and surfing,,,
spam,Congratulations ur awarded either �500 of CD gift vouchers & Free entry 2 our �100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16,,,
ham,"K, I'll work something out",,,
spam,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,,,
ham,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.,,,
ham,Who's there say hi to our drugdealer,,,
ham,Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons? ,,,
ham,Where r e meeting tmr?,,,
ham,I've not sent it. He can send me.,,,
ham,"Awesome, lemme know whenever you're around",,,
ham,I to am looking forward to all the sex cuddling.. Only two more sleeps ,,,
spam,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",,,
ham,"Uncle G, just checking up on you. Do have a rewarding month",,,
spam,"URGENT! Last weekend's draw shows that you have won �1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm",,,
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed �1000 cash or �5000 prize!,,,
ham,"Theoretically yeah, he could be able to come",,,
spam,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,,,
ham,"Haha just kidding, papa needs drugs",,,
ham,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.,,,
ham,Pls speak with me. I wont ask anything other then you friendship.,,,
ham,Is there any movie theatre i can go to and watch unlimited movies and just pay once?,,,
ham,Dear :-/ why you mood off. I cant drive so i brother to drive,,,
ham,Dude sux for snake. He got old and raiden got buff,,,
ham,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May",,,
ham,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.I��m knackered and i��m dreading work tonight. What are thou upto tonight. X,,,
ham,From 5 to 2 only my work timing.,,,
ham,Huh i cant thk of more oredi how many pages do we have?,,,
spam,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs ,,,
spam,**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270,,,
ham,Thanks for sending this mental ability question..,,,
ham,Yup but not studying surfing lor. I'm in e lazy mode today.,,,
ham,Hurry home. Soup is DONE!,,,
ham,Have you always been saying welp?,,,
ham,"I got arrested for possession at, I shit you not,  &lt;TIME&gt;  pm",,,
ham,Okie...,,,
ham,This is my number by vivek..,,,
ham,Hi. I'm sorry i missed your call. Can you pls call back.,,,
ham,Me fine..absolutly fine,,,
ham,I'm awake oh. What's up.,,,
ham,Remember to ask alex about his pizza,,,
ham,I am waiting for your call sir.,,,
ham,Send me yetty's number pls.,,,
ham,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",,,
ham,Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?,,,
ham,His bday real is in april .,,,
ham,"Sir, i am waiting for your call, once free please call me.",,,
ham,"Probably not, I'm almost out of gas and I get some cash tomorrow",,,
ham,Thats cool princess! I will cover your face in hot sticky cum :),,,
ham,Cool. Do you like swimming? I have a pool and jacuzzi at my house.,,,
ham,"And very importantly, all we discuss is between u and i only.",,,
ham,Networking job is there.,,,
ham,Ok which your another number,,,
ham,Love you aathi..love u lot..,,,
spam,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!,,,
ham,No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u,,,
spam,Adult 18 Content Your video will be with you shortly,,,
ham,A bloo bloo bloo I'll miss the first bowl,,,
ham,Now thats going to ruin your thesis!,,,
ham,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.,,,
ham,* Am on a train back from northampton so i'm afraid not!,,,
ham,Yes just finished watching days of our lives. I love it.,,,
spam,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call",,,
ham,I sent your maga that money yesterday oh.,,,
ham,Are you still getting the goods.,,,
ham,Hey what's up charles sorry about the late reply.,,,
ham,Cold. Dont be sad dear,,,
ham,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who \smokes too much\"" for the entire month of february"," I'll come up""",,
ham,"It's ok, at least armand's still around",,,
ham,Daddy will take good care of you :),,,
ham,Stop the story. I've told him i've returned it and he's saying i should not re order it.,,,
ham,K:)k.are you in college?,,,
ham,I'm in chennai velachery:),,,
ham,"Sir, waiting for your letter.",,,
spam,Please CALL 08712402902 immediately as there is an urgent message waiting for you.,,,
ham,Did u receive my msg?,,,
ham,Where's my boytoy? I miss you ... What happened?,,,
ham,G.W.R,,,
ham,Yupz... I've oredi booked slots 4 my weekends liao... ,,,
ham,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...",,,
ham,Gud mrng dear hav a nice day,,,
ham,Hello! Good week? Fancy a drink or something later?,,,
ham,Still otside le..u come 2morrow maga..,,,
ham,Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu,,,
ham,Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!,,,
ham,Howz pain?hope u r fine..,,,
ham,Hey are we going for the lo lesson or gym? ,,,
ham,Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?,,,
ham,Sac needs to carry on:),,,
ham,What is your record for one night? :),,,
ham,Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?,,,
ham,Hai ana tomarrow am coming on morning.  &lt;DECIMAL&gt;  ill be there in sathy then we ll go to RTO office. Reply me after came to home.,,,
ham,In which place i can get rooms cheap:-),,,
ham,"As usual..iam fine, happy &amp; doing well..:)",,,
spam,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",,,
ham,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! ",,,
ham,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",,,
spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",,,
ham,Exactly. Anyways how far. Is jide her to study or just visiting,,,
spam,U�۪ve Bin Awarded �50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min �50-�500. OptOut 08718727870,,,
ham,"Ok, be careful ! Don't text and drive !",,,
ham,"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon",,,
ham,Nope... Think i will go for it on monday... Sorry i replied so late,,,
spam,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),,,
ham,That one week leave i put know that time. Why.,,,
ham,First answer my question.,,,
ham,Go chase after her and run her over while she's crossing the street,,,
spam,"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.",,,
spam,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,,,
ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,,,
ham,Whom you waited for yesterday,,,
ham,Rofl betta invest in some  anti aging products,,,
ham,He's just gonna worry for nothing. And he won't give you money its no use.,,,
ham,Not tonight mate. Catching up on some sleep. This is my new number by the way. ,,,
ham,"They can try! They can get lost, in fact. Tee hee",,,
ham,Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one,,,
ham,K...k:)why cant you come here and search job:),,,
ham,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,,,
ham,\Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But," its a miracle to Love a person who can't Love anyone except U...\"" Gud nyt...""",,
ham,You said to me before i went back to bed that you can't sleep for anything.,,,
ham,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days,,,
ham,Eatin my lunch...,,,
ham,I tot u reach liao. He said t-shirt.,,,
ham,Oh ok i didnt know what you meant. Yep i am baby jontin,,,
ham,Cool. So how come you havent been wined and dined before?,,,
ham,No one interested. May be some business plan.,,,
ham,Alex says he's not ok with you not being ok with it,,,
ham,645,,,
ham,"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*",,,
ham,* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train,,,
ham,Pls accept me for one day. Or am begging you change the number.,,,
ham,"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!",,,
ham,Ok,,,
ham,Hi! This is Roger from CL. How are you?,,,
ham,I wan but too early lei... Me outside now wun b home so early... Neva mind then...,,,
ham,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.,,,
ham,Yes:)here tv is always available in work place..,,,
ham,We will meet soon princess! Ttyl!,,,
ham,Are you the cutest girl in the world or what,,,
ham,Wat time �_ finish?,,,
ham,Hi msg me:)i'm in office..,,,
spam,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",,,
ham,"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?",,,
ham,Haha i think i did too,,,
spam,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only,,,
ham,Which is weird because I know I had it at one point,,,
spam,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity ,,,
ham,After completed degree. There is no use in joining finance.,,,
ham,When're you guys getting back? G said you were thinking about not staying for mcr,,,
spam,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,,,
ham,"Sorry,in meeting I'll call later",,,
ham,No:-)i got rumour that you going to buy apartment in chennai:-),,,
ham,Anything lar...,,,
ham,Can you say what happen,,,
ham,I dont have i shall buy one dear,,,
ham,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine \KUDI\""yarasu dhina vaazhthukkal. ..""",,,
ham,How much it will cost approx . Per month.,,,
spam,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP,,,
ham,Lol boo I was hoping for a laugh,,,
spam,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with \ADP\""""",,,
ham,Yes there were many sweets,,,
spam,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,,,
spam,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo,,,
ham,Thanks for ve lovely wisheds. You rock,,,
ham,�� eatin later but i'm eatin wif my frens now lei... �� going home first? ,,,
ham,Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.,,,
spam,"Romantic Paris. 2 nights, 2 flights from �79 Book now 4 next year. Call 08704439680Ts&Cs apply.",,,
ham,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DON��T LIKE ME LIKE THAT SO DON��T WORRY.",,,
ham,You stayin out of trouble stranger!!saw Dave the other day he��s sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA! ,,,
ham,Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs,,,
spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE",,,
ham,No problem. We will be spending a lot of quality time together...,,,
ham,Are u coming to the funeral home,,,
ham,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.,,,
ham,Its like that hotel dusk game i think. You solve puzzles in a area thing,,,
ham,Do you work all this week ?,,,
ham,So how many days since then?,,,
ham,Webpage s not available!,,,
ham,2mro i am not coming to gym machan. Goodnight.,,,
ham,"2 celebrate my b��day, y else?",,,
spam,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",,,
ham,How's ur paper?,,,
ham,Ok then no need to tell me anything i am going to sleep good night,,,
ham,I like to talk pa but am not able to. I dont know y.,,,
ham,"Its ok, called mom instead have fun",,,
ham,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*",,,
ham,What's up. Do you want me to come online?,,,
ham,My uncles in Atlanta. Wish you guys a great semester.,,,
spam,"Today's Offer! Claim ur �150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. �3.00 Sub. 16 . Unsub reply X",,,
ham,"I've got  &lt;#&gt; , any way I could pick up?",,,
ham,Get ready to put on your excellent sub face :),,,
ham,If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.,,,
ham,"U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon...",,,
ham,it's really getting me down just hanging around.,,,
ham,Then why you not responding,,,
ham,Think + da. You wil do.,,,
ham,Dont think so. It turns off like randomlly within 5min of opening,,,
ham,If you're thinking of lifting me one then no.,,,
spam,"449050000301 You have won a �2,000 price! To claim, call 09050000301.",,,
ham,I cant pick the phone right now. Pls send a message,,,
ham,I have had two more letters from . I will copy them for you cos one has a message for you. Speak soon,,,
ham,Haha... Hope �_ can hear the receipt sound... Gd luck!,,,
spam,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,,,
ham,HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX,,,
ham,Aiyah then i wait lor. Then u entertain me. Hee...,,,
ham,I can't describe how lucky you are that I'm actually awake by noon,,,
ham,I.ll give her once i have it. Plus she said grinule greet you whenever we speak,,,
ham,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,,,
ham,Will you come online today night,,,
ham,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure,,,
spam,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",,,
ham,Not a drop in the tank,,,
ham,Aiyah e rain like quite big leh. If drizzling i can at least run home.,,,
ham,Arun can u transfr me d amt,,,
ham,Waaaat?? Lololo ok next time then!,,,
ham,Ya that one is slow as poo,,,
ham,"I wonder if your phone battery went dead ? I had to tell you, I love you babe",,,
ham,Both :) i shoot big loads so get ready!,,,
ham,Yup i'm free...,,,
ham,"\Im on gloucesterroad what are uup to later?\""""",,,
spam,"Ur balance is now �600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!",,,
ham,Huh so fast... Dat means u havent finished painting?,,,
ham,"If we hit it off, you can move in with me :)",,,
ham,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?,,,
ham,What r u cooking me for dinner?,,,
ham,"I prefer my free days... Tues, wed, fri oso can... �� ask those workin lor...",,,
ham,"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*",,,
ham,So gd got free ice cream... I oso wan...,,,
ham,You need to get up. Now.,,,
ham,"Usf I guess, might as well take 1 car",,,
ham,"Could you not read me, my Love ? I answered you",,,
spam,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182",,,
spam,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX �1.50,,,
ham,My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:),,,
ham,Then what about further plan?,,,
ham,i can call in  &lt;#&gt;  min if thats ok,,,
ham,It's ̩ only $140 ard...�� rest all ard $180 at least...Which is ̩ price 4 ̩ 2 bedrm ($900),,,
ham,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx,,,
ham,Or i go home first lar �_ wait 4 me lor.. I put down my stuff first..,,,
ham,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe",,,
ham,Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.,,,
spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",,,
ham,Did you get any gift? This year i didnt get anything. So bad,,,
ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,,,
spam,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa",,,
ham,I just really need shit before tomorrow and I know you won't be awake before like 6,,,
ham,I will come tomorrow di,,,
ham,Ok thanx...,,,
ham,No objection. My bf not coming.,,,
ham,Mm yes dear look how i am hugging you both. :-P,,,
ham,"Do 1 thing! Change that sentence into: \Because i want 2 concentrate in my educational career im leaving here..\""""",,,
ham,I hope you know I'm still mad at you.,,,
ham,Now i'm going for lunch.,,,
spam,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",,,
ham,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,,,
ham,"Now, whats your house # again ? And do you have any beer there ?",,,
ham,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... ,,,
ham,Yup �_ not comin :-(,,,
ham,Or remind me in a few hrs.,,,
ham,what I meant to say is cant wait to see u again getting bored of this bridgwater banter,,,
spam,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY �1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION",,,
ham,You still at the game?,,,
ham,I am late. I will be there at,,,
ham,"Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola",,,
spam,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,,,
ham,Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.,,,
ham,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.,,,
ham,Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.,,,
ham,Didn't you get hep b immunisation in nigeria.,,,
ham,"\Thinking of u ;) x\""""",,,
ham,Ha... U jus ate honey ar? So sweet...,,,
ham,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",,,
ham,I know complain num only..bettr directly go to bsnl offc nd apply for it..,,,
ham,Can do lor...,,,
spam,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",,,
ham,And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,,,
ham,But i haf enuff space got like 4 mb...,,,
ham,Ok lor then we go tog lor...,,,
ham,Thankyou so much for the call. I appreciate your care.,,,
ham,We're on the opposite side from where we dropped you off,,,
ham,"Gud gud..k, chikku tke care.. sleep well gud nyt",,,
ham,There is a first time for everything :),,,
ham,Yes princess! I want to make you happy...,,,
spam,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,,,
ham,I have lost 10 kilos as of today!,,,
ham,Can you please send me my aunty's number,,,
ham,How do you plan to manage that,,,
ham,I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;,,,
ham,I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin,,,
ham,"K, I might come by tonight then if my class lets out early",,,
spam,URGENT! Your Mobile number has been awarded with a �2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,,,
ham,Wah... Okie okie... Muz make use of e unlimited... Haha... ,,,
ham,"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)",,,
ham,"Sorry, I'll call later",,,
ham,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too",,,
ham,It's ok lar. U sleep early too... Nite...,,,
spam,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",,,
ham,Hey what happen de. Are you alright.,,,
ham,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",,,
ham,MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.,,,
ham,Full heat pa:-) i have applyed oil pa.,,,
ham,No..few hours before.went to hair cut .,,,
ham,Otherwise had part time job na-tuition..,,,
spam,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play �250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",,,
ham,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...",,,
ham,"Im in inperialmusic listening2the weirdest track ever by��leafcutter john��-sounds like insects being molested&someone plumbing,remixed by evil men on acid!",,,
ham,Die... Now i have e toot fringe again...,,,
ham,Ugh my leg hurts. Musta overdid it on mon.,,,
ham,One of best dialogue in cute reltnship..!! \Wen i Die," Dont Come Near My Body..!! Bcoz My Hands May Not Come 2 Wipe Ur Tears Off That Time..!Gud ni8""",,
ham,K..k..any special today?,,,
ham,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah",,,
ham,Hi kindly give us back our documents which we submitted for loan from STAPATI,,,
ham,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.,,,
spam,"Win the newest ��Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",,,
ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,,,
ham,What time you think you'll have it? Need to know when I should be near campus,,,
ham,Lol or I could just starve and lose a pound by the end of the day.,,,
ham,"Sir, I have been late in paying rent for the past few months and had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thanks",,,
ham,Hmm thinking lor...,,,
ham,No. To be nosy I guess. Idk am I over reacting if I'm freaked?,,,
ham,Are we doing the norm tomorrow? I finish just a 4.15 cos of st tests. Need to sort library stuff out at some point tomo - got letter from today - access til end march so i better get move on!,,,
ham,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,,,
ham,You've always been the brainy one.,,,
ham,U should have made an appointment,,,
spam,You can donate �2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. �2.50 will be added to your next bill,,,
ham,Dont talk to him ever ok its my word.,,,
ham,U sick still can go shopping?,,,
ham,Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI,,,
ham,Hey morning what you come to ask:-) pa...,,,
ham,Ok. I only ask abt e movie. U wan ktv oso?,,,
